ID,Title,Price,Currency,Available Quantity,Sold Quantity,Permalink,Brand ID,Brand Value,Units per Pack ID,Units per Pack Value,GTIN ID,GTIN Value,Seller ID,Seller Nickname,Installments Quantity,Installments Amount,Installments Rate,Installments Currency ID
MLB1797459893,Kit 3 Filtros Refis Wfs 008 Compatível C/ Purificadores Soft,149.9,BRL,250,,https://produto.mercadolivre.com.br/MLB-1797459893-kit-3-filtros-refis-wfs-008-compativel-c-purificadores-soft-_JM,BRAND,WFS,UNITS_PER_PACK,1,GTIN,7898948665213,700278375,UPCOMERCIO_ELETRONICO,12,14.57,16.64,BRL
MLB4556205586,Kit 2 Refil Membrana De Osmose Reversa Royal B&b 100gpd 2012,199.62,BRL,500,,https://produto.mercadolivre.com.br/MLB-4556205586-kit-2-refil-membrana-de-osmose-reversa-royal-bb-100gpd-2012-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,19.4,16.64,BRL
MLB3638423395,Kit 3 Refis Plissado 20 Absoluto 0.22 Micras Bacteriológico,547.93,BRL,250,,https://produto.mercadolivre.com.br/MLB-3638423395-kit-3-refis-plissado-20-absoluto-022-micras-bacteriologico-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,53.12,16.34,BRL
MLB4285330862,Resina Mista P/ Filtros Deionizadores Purolite Mb400 Osmose,64.5,BRL,500,,https://produto.mercadolivre.com.br/MLB-4285330862-resina-mista-p-filtros-deionizadores-purolite-mb400-osmose-_JM,BRAND,Royal B & B,,,,,1562763402,ROYALCOMMERCE,12,6.27,16.64,BRL
MLB4226233026,Refil Vela Policarbon  Compatível Filtro Soft Todos Modelos,28.39,BRL,5000,,https://produto.mercadolivre.com.br/MLB-4226233026-refil-vela-policarbon-compativel-filtro-soft-todos-modelos-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,,,225275557,ZEGRANDEEPAGODEIRO,12,2.75,16.34,BRL
MLB1273801480,Conexão T Para Mangueira De 3/8  Com Roscas 1/2  - Metal,44,BRL,1,,https://produto.mercadolivre.com.br/MLB-1273801480-conexo-t-para-mangueira-de-38-com-roscas-12-metal-_JM,BRAND,BBI,,,GTIN,7890173685660,151146517,PLAY FILTROS,3,14.67,0,BRL
MLB4509275222,Refil Filtro Compativel Com Purificador Soft By Everest Slim,38.28,BRL,50,,https://produto.mercadolivre.com.br/MLB-4509275222-refil-filtro-compativel-com-purificador-soft-by-everest-slim-_JM,BRAND,Compativel Com Soft Everest Acquabios 2 em 1,UNITS_PER_PACK,1,GTIN,7894984100015,1623058013,LOJA_LUIS,12,3.71,16.34,BRL
MLB4629679690,Refil Alcalino Soft Everest Alk Se Star Slim Fit Flat Baby,220,BRL,1,,https://produto.mercadolivre.com.br/MLB-4629679690-refil-alcalino-soft-everest-alk-se-star-slim-fit-flat-baby-_JM,BRAND,Hoken,UNITS_PER_PACK,1,GTIN,7896811128889,242607201,AQUATOP FILTROS,7,31.43,0,BRL
MLB3652795307,Refil Filtro Aqua Soft Compatível Purificador Água Everest,28.78,BRL,50,,https://produto.mercadolivre.com.br/MLB-3652795307-refil-filtro-aqua-soft-compativel-purificador-agua-everest-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892449403831,4606655,24HORASHOP,12,2.79,16.34,BRL
MLB2076812876,Refil Filtro Vela Purificador Soft Star Everest Original,119,BRL,1,,https://produto.mercadolivre.com.br/MLB-2076812876-refil-filtro-vela-purificador-soft-star-everest-original-_JM,BRAND,Soft Everest,,,,,220987835,SAAD6658399,3,39.67,0,BRL
MLB2079045643,Refil Filtro Bebedouro Soft Everest Original,48,BRL,500,,https://produto.mercadolivre.com.br/MLB-2079045643-refil-filtro-bebedouro-soft-everest-original-_JM,BRAND,Purifika,UNITS_PER_PACK,1,GTIN,7895145091074,537994731,MULTIFRIO SHOP,12,4.65,16.34,BRL
MLB4350739540,Filtro Hf-sft Compatível Purificador Soft* By Everest* 2pçs,139.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-4350739540-filtro-hf-sft-compativel-purificador-soft-by-everest-2pcs-_JM,BRAND,Hidrofiltros Compat. Soft,UNITS_PER_PACK,1,GTIN,7896811128889,359331187,PURIFICAR COMÉRCIO,4,34.98,0,BRL
MLB1115997246,Refil Vela Filtro Para Purificador De Água Soft Everest,54.87,BRL,1,,https://produto.mercadolivre.com.br/MLB-1115997246-refil-vela-filtro-para-purificador-de-agua-soft-everest-_JM,BRAND,Planeta Água,,,GTIN,7898614781995,114899019,ABL RIO,12,5.33,16.64,BRL
MLB3513772439,Filtro Refil Polifil 500 Para Purificador Soft* Everest*,69.9,BRL,50,,https://produto.mercadolivre.com.br/MLB-3513772439-filtro-refil-polifil-500-para-purificador-soft-everest-_JM,BRAND,Ef- Elementos Filtrantes,UNITS_PER_PACK,1,GTIN,7898921362108,359331187,PURIFICAR COMÉRCIO,3,23.3,0,BRL
MLB3392894111,Pre Filtro Purificador Soft Everest Original,49.54,BRL,1,,https://produto.mercadolivre.com.br/MLB-3392894111-pre-filtro-purificador-soft-everest-original-_JM,BRAND,Everest,UNITS_PER_PACK,1,,,1336406170,WILXCOMERCIO,3,16.51,0,BRL
MLB3733660001,Refil Soft Everest - Kit C/ 22 Refis Original Envio Imediato,2800,BRL,100,,https://produto.mercadolivre.com.br/MLB-3733660001-refil-soft-everest-kit-c-22-refis-original-envio-imediato-_JM,BRAND,Everest,UNITS_PER_PACK,1,,,1235173601,TPTP20221109071117,10,280,0,BRL
MLB3611741797,2 Refil Filtro Aqua Compatível Purificador Água Soft Everest,54.88,BRL,250,,https://produto.mercadolivre.com.br/MLB-3611741797-2-refil-filtro-aqua-compativel-purificador-agua-soft-everest-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892449403732,133566193,24HORASFILTROSLOJA,12,5.33,16.64,BRL
MLB2603678056,Refil Filtro Para Purificador Soft Everest Premium,38.17,BRL,250,,https://produto.mercadolivre.com.br/MLB-2603678056-refil-filtro-para-purificador-soft-everest-premium-_JM,BRAND,Planeta Água,,,GTIN,7894249304790,227873124,REI MENORPRECO,12,3.7,16.34,BRL
MLB1050398311,Refil Soft Everest Original - Envio Imediato,139,BRL,500,,https://produto.mercadolivre.com.br/MLB-1050398311-refil-soft-everest-original-envio-imediato-_JM,BRAND,Soft Everest,,,,,326479469,TENERIFE EVT,4,34.75,0,BRL
MLB3669215695,Refil Alcalino Soft Everest Alk Se Star Slim Fit Flat Baby,220,BRL,1,,https://produto.mercadolivre.com.br/MLB-3669215695-refil-alcalino-soft-everest-alk-se-star-slim-fit-flat-baby-_JM,BRAND,Hoken,UNITS_PER_PACK,1,,,762221027,AQUATOP HOUSE,12,21.38,16.64,BRL
MLB1642822287,Refil Filtro Agua Purificador Soft Everest - Pronta Entrega,43.85,BRL,500,,https://produto.mercadolivre.com.br/MLB-1642822287-refil-filtro-agua-purificador-soft-everest-pronta-entrega-_JM,BRAND,WFS,UNITS_PER_PACK,1,,,12645403,CLICKCOISAS,3,14.62,0,BRL
MLB1087752132,Refil Filtro Do Purificador Agua Soft Slim Fit Baby Everest,31.76,BRL,5000,,https://produto.mercadolivre.com.br/MLB-1087752132-refil-filtro-do-purificador-agua-soft-slim-fit-baby-everest-_JM,BRAND,Deca,,,,,12645403,CLICKCOISAS,12,3.08,16.34,BRL
MLB1014806016,Refil Soft Everest - Original - Envio Imediato,139,BRL,500,,https://produto.mercadolivre.com.br/MLB-1014806016-refil-soft-everest-original-envio-imediato-_JM,BRAND,Soft Everest,,,,,315117650,CLARITTY,4,34.75,0,BRL
MLB1850637246,Refil Para Purificadores De Água Softeverest Todos Modelos,38.93,BRL,1,,https://produto.mercadolivre.com.br/MLB-1850637246-refil-para-purificadores-de-agua-softeverest-todos-modelos-_JM,BRAND,WATER FILTER SOLUTION,,,,,24384602,GLOBALFILTROSPURIFICADORES,3,12.98,0,BRL
MLB3191364624, Refil Pro Life Compatível Purificador  Soft Star Everest Pl,32.69,BRL,1,,https://produto.mercadolivre.com.br/MLB-3191364624-refil-pro-life-compativel-purificador-soft-star-everest-pl-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,GTIN,7898931242995,722504035,PURIFICATROONLINE,3,10.9,0,BRL
MLB3615003071,Filtro Elemento Filtrante Compatível Com Soft By Everest,38.99,BRL,50,,https://produto.mercadolivre.com.br/MLB-3615003071-filtro-elemento-filtrante-compativel-com-soft-by-everest-_JM,BRAND,"Compatível Com Ibbl Everest Soft Baby, Everest Soft Fit, Everest Soft Slim, Everest Soft Star, Everest Soft Plus",UNITS_PER_PACK,1,,,1623058013,LOJA_LUIS,12,3.78,16.34,BRL
MLB3354797583, Refil Filtro Pro Life Purificador Soft Everest - 1013a,51.34,BRL,1,,https://produto.mercadolivre.com.br/MLB-3354797583-refil-filtro-pro-life-purificador-soft-everest-1013a-_JM,BRAND,Planeta Água,,,GTIN,7898614781995,223613947,REFRIGERAÇÃO MOTA,12,4.99,16.64,BRL
MLB4035364988,Vela Original Para Purificador Soft Everest 2x1 ,109,BRL,1,,https://produto.mercadolivre.com.br/MLB-4035364988-vela-original-para-purificador-soft-everest-2x1-_JM,BRAND,Soft Everest,,,GTIN,7798397492685,1377825966,VIPVIP20230518111622,3,36.33,0,BRL
MLB1678001303,Refil Filtro Vela Purificador Soft Everest 2 Em 1 Original,129.84,BRL,1,,https://produto.mercadolivre.com.br/MLB-1678001303-refil-filtro-vela-purificador-soft-everest-2-em-1-original-_JM,BRAND,Everest,UNITS_PER_PACK,1,,,363742706,ELETROSHOP.LOUVEIRA,12,12.62,16.64,BRL
MLB4707021062,Refil Filtro Wfs Compativel Com Purificador Soft By Everest ,42.9,BRL,250,,https://produto.mercadolivre.com.br/MLB-4707021062-refil-filtro-wfs-compativel-com-purificador-soft-by-everest-_JM,BRAND,WFS,UNITS_PER_PACK,1,,,750254510,REFRIGRD,12,4.16,16.34,BRL
MLB2824134408,Kit 2 Filtro Refil Purificador 2x1 Compatível Soft Everest ,99.8,BRL,500,,https://produto.mercadolivre.com.br/MLB-2824134408-kit-2-filtro-refil-purificador-2x1-compativel-soft-everest-_JM,BRAND,Acquabios,,,GTIN,7898585360465,118596882,ALCATEIA VENDAS,3,33.27,0,BRL
MLB2929045946,Refil Filtro Purificador Soft Everest Original ,129.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-2929045946-refil-filtro-purificador-soft-everest-original-_JM,BRAND,Soft,,,,,81863024,MDS REPAROS,12,12.63,16.64,BRL
MLB1991439857,Refil Filtro Wfs008 Pure Flow Compatível Soft Everest,52.5,BRL,1,,https://produto.mercadolivre.com.br/MLB-1991439857-refil-filtro-wfs008-pure-flow-compativel-soft-everest-_JM,BRAND,WFS,UNITS_PER_PACK,1,GTIN,7899506753595,289164255,AOLAR,12,5.1,16.64,BRL
MLB1893962521,5 Filtro Refil Purificador Kit Bebedouro Soft Everest Star,195.69,BRL,500,,https://produto.mercadolivre.com.br/MLB-1893962521-5-filtro-refil-purificador-kit-bebedouro-soft-everest-star-_JM,BRAND,WFS,,,,,12645403,CLICKCOISAS,12,19.02,16.64,BRL
MLB2155181522,Filtro Refil Compatível Purificador Água Soft Everest Plus,58.48,BRL,200,,https://produto.mercadolivre.com.br/MLB-2155181522-filtro-refil-compativel-purificador-agua-soft-everest-plus-_JM,BRAND,WFS,UNITS_PER_PACK,1,GTIN,7892449401981,4606655,24HORASHOP,12,5.68,16.64,BRL
MLB1876816690,Refil Filtro Soft 2x1 *100% Original  ,110,BRL,1,,https://produto.mercadolivre.com.br/MLB-1876816690-refil-filtro-soft-2x1-100-original-_JM,BRAND,Soft Everest,,,,,153264157,LUCIANA NORBERTO,12,10.69,16.64,BRL
MLB2986584432,Refis Soft Everest - Original - Kit Com 3  Envio Imediato,390,BRL,500,,https://produto.mercadolivre.com.br/MLB-2986584432-refis-soft-everest-original-kit-com-3-envio-imediato-_JM,BRAND,Soft Everest,,,GTIN,7898077620336,315117650,CLARITTY,10,39,0,BRL
MLB3693798311,Refil Filtro Vela Soft Everest Purificador De Água Original,109.05,BRL,50,,https://produto.mercadolivre.com.br/MLB-3693798311-refil-filtro-vela-soft-everest-purificador-de-agua-original-_JM,BRAND,Soft Everest Refil Filtro,UNITS_PER_PACK,1,GTIN,7894984100015,1742777311,MABCOMSHOP,12,10.6,16.64,BRL
MLB3499495719,Refil Hidrofiltros Compatível Com Filtros Everest Soft ,40.49,BRL,1,,https://produto.mercadolivre.com.br/MLB-3499495719-refil-hidrofiltros-compativel-com-filtros-everest-soft-_JM,BRAND,Hidrofiltros,UNITS_PER_PACK,1,GTIN,7896811128889,761311566,HELSIONYBAZAR,12,3.93,16.34,BRL
MLB3938581876,Kit 2 Refil Filtro Purificador Compatível Soft Everest 2x1,117,BRL,1,,https://produto.mercadolivre.com.br/MLB-3938581876-kit-2-refil-filtro-purificador-compativel-soft-everest-2x1-_JM,BRAND,Acquabios,UNITS_PER_PACK,2,,,239964875,EMBRAREQUIPAMENTOS,3,39,0,BRL
MLB3615063247,Kit 2 Filtro Refil Compatível Soft Everest 2 Em1 Purificador,69.52,BRL,50,,https://produto.mercadolivre.com.br/MLB-3615063247-kit-2-filtro-refil-compativel-soft-everest-2-em1-purificador-_JM,BRAND,Refil Filtro Compativel Soft Everest Filtro,UNITS_PER_PACK,2,,,805981488,MHCSTORE,12,6.76,16.64,BRL
MLB3713316641,Refil Filtro Purificador Pro-se Compatível Soft Everest 2x1,48,BRL,1,,https://produto.mercadolivre.com.br/MLB-3713316641-refil-filtro-purificador-pro-se-compativel-soft-everest-2x1-_JM,BRAND,Acquabios,UNITS_PER_PACK,1,,,239964875,EMBRAREQUIPAMENTOS,12,4.65,16.34,BRL
MLB3542004665,Cartucho Recarregável 20  X 2 1/2  Com Zeólita Remove Ferro,204.78,BRL,500,,https://produto.mercadolivre.com.br/MLB-3542004665-cartucho-recarregavel-20-x-2-12-com-zeolita-remove-ferro-_JM,BRAND,Royal B & B,,,,,1345540533,LTG COMMERCE,12,19.9,16.64,BRL
MLB3712229233,Filtro Hf-sft Compatível Purificador Soft* By Everest* 3pçs,159.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3712229233-filtro-hf-sft-compativel-purificador-soft-by-everest-3pcs-_JM,BRAND,Hidrofiltros Compat. Soft,UNITS_PER_PACK,3,,,359331187,PURIFICAR COMÉRCIO,5,31.98,0,BRL
MLB1587644099,Refil Pró Life Compatível Com Aparelhos Soft Everest ,49.5,BRL,1,,https://produto.mercadolivre.com.br/MLB-1587644099-refil-pro-life-compativel-com-aparelhos-soft-everest-_JM,BRAND,Planeta Água,,,,,68366077,GLOBALOFERTASOFICIAL,3,16.5,0,BRL
MLB1642822357,Refil Filtro Do Purificador Agua Soft By Everest.*,43.66,BRL,5000,,https://produto.mercadolivre.com.br/MLB-1642822357-refil-filtro-do-purificador-agua-soft-by-everest-_JM,BRAND,WFS,UNITS_PER_PACK,1,,,12645403,CLICKCOISAS,3,14.55,0,BRL
MLB1014813005,Refis Soft Everest - Original -kit Com 2  Envio Imediato,264,BRL,500,,https://produto.mercadolivre.com.br/MLB-1014813005-refis-soft-everest-original-kit-com-2-envio-imediato-_JM,BRAND,Soft Everest,,,,,315117650,CLARITTY,8,33,0,BRL
MLB4555583074,Kit 2 Refis Plissado 20 Absoluto 0.22 Micras Bacteriológico,328.46,BRL,500,,https://produto.mercadolivre.com.br/MLB-4555583074-kit-2-refis-plissado-20-absoluto-022-micras-bacteriologico-_JM,BRAND,Royal B & B,UNITS_PER_PACK,2,,,1097334748,BMCOMMERCE,12,31.84,16.34,BRL
MLB3524703535,4 Refil Compatível Pe10b Pe10x Filtro Electrolux Pappca20,164.85,BRL,500,,https://produto.mercadolivre.com.br/MLB-3524703535-4-refil-compativel-pe10b-pe10x-filtro-electrolux-pappca20-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,16.02,16.64,BRL
MLB3540791055,Cartucho Recarregável 20  X 2 1/2  Carvão Ativado Tira Cloro,151.07,BRL,500,,https://produto.mercadolivre.com.br/MLB-3540791055-cartucho-recarregavel-20-x-2-12-carvo-ativado-tira-cloro-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,14.68,16.64,BRL
MLB4293950486,Cartucho Recarregável 9 3/4  Completo Com Resina Mista Mb400,124.65,BRL,500,,https://produto.mercadolivre.com.br/MLB-4293950486-cartucho-recarregavel-9-34-completo-com-resina-mista-mb400-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,12.12,16.64,BRL
MLB3541897659,Cartucho Recarregável 10  Big Blue Com Resina Mista Mb400,166.63,BRL,50,,https://produto.mercadolivre.com.br/MLB-3541897659-cartucho-recarregavel-10-big-blue-com-resina-mista-mb400-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,16.2,16.64,BRL
MLB3638423375,Kit 5 Refis Plissado 20 Absoluto 0.22 Micras Bacteriológico,786.6,BRL,200,,https://produto.mercadolivre.com.br/MLB-3638423375-kit-5-refis-plissado-20-absoluto-022-micras-bacteriologico-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,76.26,16.34,BRL
MLB4555583050,Kit 4 Refis Plissado 20 Absoluto 0.22 Micras Bacteriológico,686.01,BRL,250,,https://produto.mercadolivre.com.br/MLB-4555583050-kit-4-refis-plissado-20-absoluto-022-micras-bacteriologico-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,66.51,16.34,BRL
MLB3638423357,Kit 8 Refis Plissado 20 Absoluto 0.22 Micras Bacteriológico,1061.41,BRL,100,,https://produto.mercadolivre.com.br/MLB-3638423357-kit-8-refis-plissado-20-absoluto-022-micras-bacteriologico-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,102.9,16.34,BRL
MLB4555595266,Kit 12refis Plissado 20 Absoluto 0.22 Micras Bacteriológico,1537.36,BRL,50,,https://produto.mercadolivre.com.br/MLB-4555595266-kit-12refis-plissado-20-absoluto-022-micras-bacteriologico-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,149.05,16.34,BRL
MLB4555646660,Kit 6 Refis Plissado 20 Absoluto 0.22 Micras Bacteriológico,868.9,BRL,50,,https://produto.mercadolivre.com.br/MLB-4555646660-kit-6-refis-plissado-20-absoluto-022-micras-bacteriologico-_JM,BRAND,Royal B & B,,,,,1097334748,BMCOMMERCE,12,84.24,16.34,BRL
MLB3638423347,Kit 10 Refis Plissado 20 Absoluto 0.22 Micras Bacteriológico,1299.97,BRL,100,,https://produto.mercadolivre.com.br/MLB-3638423347-kit-10-refis-plissado-20-absoluto-022-micras-bacteriologico-_JM,BRAND,Royal B & B,UNITS_PER_PACK,10,,,1097334748,BMCOMMERCE,12,126.03,16.34,BRL
MLB4579448606,Quality Refil Filtro Compatível Purificadores Marca Everest,33,BRL,50,,https://produto.mercadolivre.com.br/MLB-4579448606-quality-refil-filtro-compativel-purificadores-marca-everest-_JM,BRAND,Quality,UNITS_PER_PACK,1,GTIN,7892966353909,1415874774,MARQUEZVARIEDADES,12,3.2,16.34,BRL
MLB1894029938,2 Refil Filtro Bebedouro Soft Everest Plus Carvão Ativadowfs,75.32,BRL,500,,https://produto.mercadolivre.com.br/MLB-1894029938-2-refil-filtro-bebedouro-soft-everest-plus-carvo-ativadowfs-_JM,BRAND,WFS,,,,,12645403,CLICKCOISAS,12,7.32,16.64,BRL
MLB3718723829,Kit 03 Refis Planeta Água Pro Life Compatível Soft Everest*,113.54,BRL,250,,https://produto.mercadolivre.com.br/MLB-3718723829-kit-03-refis-planeta-agua-pro-life-compativel-soft-everest-_JM,BRAND,Planeta Água Original,UNITS_PER_PACK,3,GTIN,7898614781995,609475751,PLANETA_DAGUA,3,37.85,0,BRL
MLB3481941333,Filtro Refil Purificador De Água Compatível Soft Everest,33.5,BRL,1,,https://produto.mercadolivre.com.br/MLB-3481941333-filtro-refil-purificador-de-agua-compativel-soft-everest-_JM,BRAND,Policarbon,,,GTIN,7898995447497,1415874774,MARQUEZVARIEDADES,12,3.25,16.34,BRL
MLB3621373509,"Everest Original Filtro Para Purificadores Everest Fit, Star",118,BRL,1,,https://produto.mercadolivre.com.br/MLB-3621373509-everest-original-filtro-para-purificadores-everest-fit-star-_JM,BRAND,Everest,UNITS_PER_PACK,1,GTIN,7891233404191,1415874774,MARQUEZVARIEDADES,12,11.47,16.64,BRL
MLB3715143447,Refil Filtro Vela Para Soft Everest Purificador De Água Slim,31.5,BRL,1,,https://produto.mercadolivre.com.br/MLB-3715143447-refil-filtro-vela-para-soft-everest-purificador-de-agua-slim-_JM,BRAND,Acquabios,UNITS_PER_PACK,1,GTIN,7898614781995,805981488,MHCSTORE,12,3.05,16.34,BRL
MLB3715156485,Filtro Refil Compatível Soft Everest Star/ Baby/ Fit/ Slim,31.5,BRL,1,,https://produto.mercadolivre.com.br/MLB-3715156485-filtro-refil-compativel-soft-everest-star-baby-fit-slim-_JM,BRAND,Acquabios,UNITS_PER_PACK,1,GTIN,7898614781995,805981488,MHCSTORE,12,3.05,16.34,BRL
MLB3715214003,Kit 2 Filtro Refil Compatível Soft Everest 2em1 Purificador,55.01,BRL,1,,https://produto.mercadolivre.com.br/MLB-3715214003-kit-2-filtro-refil-compativel-soft-everest-2em1-purificador-_JM,BRAND,Compatível Soft Everest Filtro,,,,,805981488,MHCSTORE,12,5.35,16.64,BRL
MLB3715213885,Kit 2 Refil Filtro Pró Life Compativel Soft Everest Star,55.01,BRL,1,,https://produto.mercadolivre.com.br/MLB-3715213885-kit-2-refil-filtro-pro-life-compativel-soft-everest-star-_JM,BRAND,Compatível Soft Everest Filtro,,,,,805981488,MHCSTORE,12,5.35,16.64,BRL
MLB2617401864,Refil Para Filtro Compatível Purificador Soft Everest,49.36,BRL,250,,https://produto.mercadolivre.com.br/MLB-2617401864-refil-para-filtro-compativel-purificador-soft-everest-_JM,BRAND,Hinodora,UNITS_PER_PACK,1,,,1102338391,MAC.ELETRO ONLINE,3,16.45,0,BRL
MLB3746309255,Refil Filtro Compatível Soft Everest E Suporte,66.21,BRL,150,,https://produto.mercadolivre.com.br/MLB-3746309255-refil-filtro-compativel-soft-everest-e-suporte-_JM,BRAND,"Policarbon,purifika",UNITS_PER_PACK,1,,,240353245,AQUATURBO,3,22.07,0,BRL
MLB4723727364,Refil Filtro Vela Policarbon Purifika Compat C/ Soft Everest,35.65,BRL,1,,https://produto.mercadolivre.com.br/MLB-4723727364-refil-filtro-vela-policarbon-purifika-compat-c-soft-everest-_JM,BRAND,Policarbon,UNITS_PER_PACK,1,GTIN,7792245811505,240353245,AQUATURBO,12,3.46,16.34,BRL
MLB4804591162,Refil Filtro Pró Life Compatível Soft Everest- Todos Modelos,41.84,BRL,500,,https://produto.mercadolivre.com.br/MLB-4804591162-refil-filtro-pro-life-compativel-soft-everest-todos-modelos-_JM,BRAND,Planeta Água,UNITS_PER_PACK,1,GTIN,7898614781995,609475751,PLANETA_DAGUA,3,13.95,0,BRL
MLB4233539052,3 Refil Compatível Pe10b Pe10x Filtro Electrolux Pappca20,100.98,BRL,500,,https://produto.mercadolivre.com.br/MLB-4233539052-3-refil-compativel-pe10b-pe10x-filtro-electrolux-pappca20-_JM,BRAND,Royal B & B,,,,,98848136,ROYAL BEB2,12,9.82,16.64,BRL
MLB4503509566,Refil Compatível Com Purificadores De Água Soft Everest,53,BRL,1,,https://produto.mercadolivre.com.br/MLB-4503509566-refil-compativel-com-purificadores-de-agua-soft-everest-_JM,BRAND,Eco Prima,UNITS_PER_PACK,1,,,166047267,REFRIPECAS VR,12,5.15,16.64,BRL
MLB3968915476,Refil Para Purificadores De Agua Soft Everest 5 Modelos,73.5,BRL,1,,https://produto.mercadolivre.com.br/MLB-3968915476-refil-para-purificadores-de-agua-soft-everest-5-modelos-_JM,BRAND,Hidrofiltros,,,,,1310609309,FERRAGISTA PARAÍSO,12,7.14,16.64,BRL
MLB3223087155,Refil Filtro Do Purificador Agua Soft Slim Fit Baby Everest,52.9,BRL,1,,https://produto.mercadolivre.com.br/MLB-3223087155-refil-filtro-do-purificador-agua-soft-slim-fit-baby-everest-_JM,BRAND,Hidrofiltros,,,,,719272840,LOJADOBEBEDOURO.,12,5.14,16.64,BRL
MLB4181866890,Kit 5 Refil Polifil 500a Compátivel Purificador Soft Everest,252,BRL,50000,,https://produto.mercadolivre.com.br/MLB-4181866890-kit-5-refil-polifil-500a-compativel-purificador-soft-everest-_JM,BRAND,Ef- Elementos Filtrantes,UNITS_PER_PACK,1,GTIN,7799195450358,47024000,MUNDIAL FILTROS.,8,31.5,0,BRL
MLB1174058614,Filtro Refil Soft Everest Original 2 Em 1 Envio Imediato ,139,BRL,500,,https://produto.mercadolivre.com.br/MLB-1174058614-filtro-refil-soft-everest-original-2-em-1-envio-imediato-_JM,BRAND,Soft Everest,,,GTIN,7898077620336,315117650,CLARITTY,4,34.75,0,BRL
